Team,Season,id,firstName,lastName,sweaterNumber,positionCode,city,country,latitude,longitude
ATL,20032004,8458179,Chris,Tamer,4,D,Dearborn,USA,42.3222599,-83.1763145
BUF,20032004,8458185,Chris,Taylor,16,C,Stratford,CAN,43.3700899,-80.9818016
TBL,20062007,8458192,Tim,Taylor,27,C,Stratford,CAN,43.3700899,-80.9818016
PHI,20052006,8458202,Chris,Therien,6,D,Ottawa,CAN,45.4208777,-75.6901106
LAK,20002001,8458208,John,Thomas,51,R,Buffalo,USA,42.8867166,-78.8783922
STL,20092010,8458229,Keith,Tkachuk,7,L,Melrose,USA,42.4564323,-71.064182
CGY,20032004,8458266,Roman,Turek,1,G,Strakonice,CZE,49.261277,13.9025043
NYR,20022003,8458347,Dixon,Ward,12,R,Leduc,CAN,53.2607825,-113.5511681
NJD,20002001,8458348,Ed,Ward,22,R,Edmonton,CAN,53.5462055,-113.491241
NYI,20102011,8458361,Doug,Weight,93,C,Detroit,USA,42.3315509,-83.0466403
CGY,20002001,8458373,Brad,Werenka,2,D,Two Hills,CAN,53.6919793,-111.5421091
PHI,20032004,8458385,Peter,White,15,C,Montréal,CAN,45.5031824,-73.5698065
DET,20052006,8458454,Jason,Woolley,15,D,Toronto,CAN,43.6534817,-79.3839347
BOS,20062007,8458468,Jason,York,25,D,Nepean,CAN,45.3112854,-75.7887426
BOS,20032004,8458477,Rob,Zamuner,17,L,Oakville,CAN,43.447436,-79.666672
CHI,20002001,8458483,Valeri,Zelepukin,19,L,Voskresensk,RUS,55.322518,38.6816824
BOS,20052006,8458487,Alexei,Zhamnov,10,C,Moscow,RUS,55.625578,37.6063916
DAL,20082009,8458494,Sergei,Zubov,56,D,Moscow,RUS,55.7505412,37.6174782
DAL,20062007,8458515,Eric,Lindros,88,C,London,CAN,42.9832406,-81.243372
ANA,20092010,8458517,Scott,Niedermayer,27,D,Edmonton,CAN,53.5462055,-113.491241
CBJ,20032004,8458518,Scott,Lachance,7,D,Charlottesville,USA,38.029306,-78.4766781
ANA,20092010,8458519,Aaron,Ward,4,D,Windsor,CAN,42.3167397,-83.0373389
COL,20102011,8458520,Peter,Forsberg,21,C,Ornskoldsvik,SWE,63.2888613,18.7160209
NJD,20062007,8458522,Richard,Matvichuk,24,D,Edmonton,CAN,53.5462055,-113.491241
MTL,20012002,8458523,Patrick,Poulin,37,L,Vanier,CAN,45.4364072,-75.6619152
CHI,20072008,8458524,Martin,Lapointe,22,R,Ville St. Pierre,CAN,45.476056,-74.3044131
BOS,20112012,8458525,Brian,Rolston,12,R,Flint,USA,43.0161693,-83.6900211
ANA,20052006,8458526,Tyler,Wright,28,C,Kamsack,CAN,51.5645433,-101.8953088
DAL,20082009,8458527,Philippe,Boucher,43,D,St. Apollinaire,CAN,46.61195,-71.513786
FLA,20122013,8458529,Alex,Kovalev,27,R,Togliatti,RUS,53.5149884,49.4073316
NYR,20082009,8458530,Markus,Naslund,91,L,Ornskoldsvik,SWE,63.2888613,18.7160209
BOS,20072008,8458532,Glen,Murray,27,R,Halifax,CAN,44.648618,-63.5859487
STL,20072008,8458534,Martin,Rucinsky,26,L,Most,CZE,50.5032737,13.636112
NJD,20092010,8458536,Dean,McAmmond,11,C,Grande Cache,CAN,53.8888135,-119.1185658
DAL,20132014,8458537,Ray,Whitney,13,L,Fort Saskatchewan,CAN,53.7128571,-113.214894
PIT,20002001,8458538,Rene,Corbet,9,L,Victoriaville,CAN,46.0554948,-71.9598586
PIT,20052006,8458540,Ziggy,Palffy,33,R,Skalica,SVK,48.8461007,17.2287837
NYI,20112012,8458541,Steve,Staios,24,D,Hamilton,CAN,43.2560802,-79.8728583
TBL,20052006,8458542,Jim,Campbell,16,R,Worcester,USA,42.2625621,-71.8018877
CHI,20102011,8458543,Jassen,Cullimore,5,D,Simcoe,CAN,44.5014007,-79.7038708
SJS,20072008,8458544,Sandis,Ozolinsh,24,D,Riga,LAT,56.9493977,24.1051846
CBJ,20052006,8458546,Jamie,Pushor,5,D,Lethbridge,CAN,49.6945782,-112.8331033
NYR,20012002,8458549,Jason,Dawe,22,R,North York,CAN,43.7543311,-79.4491091
FLA,20072008,8458554,Jozef,Stumpel,15,C,Nitra,SVK,48.31295,18.0894593
NJD,20032004,8458557,Craig,Darby,22,C,Oneida,USA,43.2144051,-75.4039155
BOS,20022003,8458560,Rich,Brennan,59,D,Schenectady,USA,42.8142432,-73.9395687
CHI,20072008,8458561,Yanic,Perreault,94,C,Sherbrooke,CAN,45.403271,-71.889038
CGY,20062007,8458562,Jamie,McLennan,29,G,Edmonton,CAN,53.5462055,-113.491241
VAN,20032004,8458565,Sean,Pronger,15,C,Thunder Bay,CAN,48.406414,-89.259796
BOS,20032004,8458566,Sandy,McCarthy,10,R,Toronto,CAN,43.6534817,-79.3839347
DET,20102011,8458568,Chris,Osgood,30,G,Peace River,CAN,57.301562,-117.1601379
COL,20052006,8458572,Steve,Konowalchuk,22,L,Salt Lake City,USA,40.7596198,-111.886797
WSH,20082009,8458573,Michael,Nylander,92,C,Stockholm,SWE,59.3251172,18.0710935
NSH,20012002,8458575,Yves,Sarault,12,L,Valleyfield,CAN,46.1293847,-62.7358361
NYR,20022003,8458582,Dave,Karpa,33,D,Regina,CAN,50.4479733,-104.6158764
LAK,20032004,8458584,Milan,Hnilicka,1,G,Litomerice,CZE,50.5340795,14.1317985
FLA,20022003,8458585,Igor,Kravchuk,29,D,Ufa,RUS,54.7261409,55.947499
PIT,20022003,8458587,Vladimir,Vujtek,19,L,Ostrava,CZE,49.8349139,18.2820084
PHI,20122013,8458590,Mike,Knuble,9,R,Toronto,CAN,43.6534817,-79.3839347
ATL,20072008,8458595,Alexei,Zhitnik,77,D,Kiev,UKR,50.4500336,30.5241361
PHI,20002001,8458598,Brad,Tiley,2,D,Markdale,CAN,44.31869,-80.648575
STL,20032004,8458600,Aris,Brimanis,32,D,Cleveland,USA,41.4996574,-81.6936772
OTT,20012002,8458605,Juha,Ylonen,16,C,Helsinki,FIN,60.1674881,24.9427473
ATL,20052006,8458615,Steve,Shields,31,G,Toronto,CAN,43.6534817,-79.3839347
ATL,20032004,8458617,Bill,Lindsay,12,L,Fernie,CAN,49.5041747,-115.062867
BOS,20052006,8458620,Mariusz,Czerkawski,29,R,Radomsko,POL,51.0674769,19.4446109
DAL,20032004,8458628,Rob,Valicevic,11,R,Detroit,USA,42.3315509,-83.0466403
NYI,20002001,8458632,Mark,Lawrence,24,R,Burlington,CAN,43.3248924,-79.7966835
FLA,20022003,8458636,Dmitry,Yushkevich,22,D,Cherepovets,RUS,59.1244222,37.9124677
CHI,20112012,8458637,Sean,O'Donnell,6,D,Ottawa,CAN,45.4208777,-75.6901106
CBJ,20032004,8458638,Brian,Holzinger,19,C,Parma,USA,41.3822398,-81.7355692
MTL,20022003,8458641,Oleg,Petrov,14,R,Moscow,RUS,55.625578,37.6063916
NJD,20012002,8458645,Bruce,Gardiner,25,R,Barrie,CAN,44.3893208,-79.6901302
NSH,20032004,8458650,Andreas,Johansson,21,L,Hofors,SWE,60.5,16.333333
DAL,20052006,8458658,David,Oliver,28,R,Sechelt,CAN,49.4721147,-123.763124
COL,20012002,8458666,Kelly,Fairchild,7,C,Hibbing,USA,47.427155,-92.937689
WSH,20002001,8458672,Dmitri,Mironov,15,D,Moscow,RUS,55.625578,37.6063916
DAL,20022003,8458680,Corey,Hirsch,30,G,Medicine Hat,CAN,50.04303,-110.679016
PHI,20052006,8458682,Brian,Savage,49,L,Sudbury,CAN,46.49272,-80.991211
EDM,20052006,8458715,Igor,Ulanov,55,D,Krasnokamsk,RUS,58.0812613,55.7586943
PHI,20032004,8458738,Neil,Little,35,G,Medicine Hat,CAN,50.04303,-110.679016
CBJ,20002001,8458801,Michael,Gaul,24,D,Dorval,CAN,45.4453082,-73.7510888
PIT,20022003,8458805,Janne,Laukkanen,23,D,Lahti,FIN,60.9826014,25.6613764
PIT,20052006,8458838,Steve,Poapst,33,D,Cornwall,CAN,45.0469989,-74.7333845
ANA,20012002,8458888,Denny,Lambert,27,L,Wawa,CAN,47.9929283,-84.7740199
DET,20052006,8458929,Cory,Cross,4,D,Lloydminster,CAN,53.2816669,-109.986339
NYR,20122013,8458938,Roman,Hamrlik,40,D,Zlin,CZE,49.226766,17.6667415
NYI,20062007,8458939,Alexei,Yashin,79,C,Sverdlovsk,RUS,56.839104,60.60825
PHI,20062007,8458940,Mike,Rathje,3,D,Mannville,CAN,53.3373297,-111.1756071
NSH,20022003,8458941,Todd,Warriner,20,L,Blenheim,CAN,42.3354182,-81.9974055
NYR,20062007,8458942,Darius,Kasparaitis,6,D,Elektrenai,LTU,54.786657,24.6708398
CAR,20102011,8458943,Cory,Stillman,61,L,Peterborough,CAN,44.3048009,-78.3199496
NYI,20002001,8458946,Robert,Petrovicky,49,C,Kosice,SVK,48.7172272,21.2496774
MIN,20052006,8458947,Andrei,Nazarov,44,L,Chelyabinsk,RUS,55.1559312,61.4012726
TOR,20002001,8458948,David,Cooper,33,D,Ottawa,CAN,45.4208777,-75.6901106
ANA,20012002,8458949,Sergei,Krivokrasov,23,R,Angarsk,RUS,52.5443167,103.8882138
BOS,20002001,8458950,Joe,Hulbig,48,L,Norwood,USA,42.194543,-71.1994976
DAL,20142015,8458951,Sergei,Gonchar,55,D,Chelyabinsk,RUS,55.1559312,61.4012726
OTT,20082009,8458954,Jason,Smith,21,D,Calgary,CAN,51.0456064,-114.057541
NYR,20072008,8458955,Martin,Straka,82,L,Plzen,CZE,49.7477415,13.3775249
NYR,20002001,8458956,David,Wilkie,36,D,Ellensburg,USA,46.9970635,-120.545122
NJD,20052006,8458959,Grant,Marshall,49,R,Mississauga,CAN,43.5896231,-79.6443879
WSH,20012002,8458960,Peter,Ferraro,28,R,Port Jefferson,USA,40.9465118,-73.0691257
ANA,20012002,8458962,Drew,Bannister,36,D,Belleville,CAN,44.2436328,-77.3607597
NYR,20032004,8458963,Boris,Mironov,29,D,Moscow,RUS,55.625578,37.6063916
FLA,20002001,8458964,Paul,Brousseau,43,R,Pierrefonds,CAN,45.4955083,-73.8471749
ANA,20022003,8458966,Chris,O'Sullivan,37,D,Dorchester,USA,38.3930694,-76.0995677
DAL,20032004,8458969,Valeri,Bure,17,R,Moscow,RUS,55.625578,37.6063916
COL,20022003,8458972,Jeff,Shantz,11,C,Duchess,CAN,50.7305674,-111.9055311
CHI,20032004,8458974,Igor,Korolev,22,C,Moscow,RUS,55.625578,37.6063916
CBJ,20082009,8458976,Michael,Peca,19,C,Toronto,CAN,43.6534817,-79.3839347
NJD,20072008,8458978,Sergei,Brylin,18,C,Moscow,RUS,55.7505412,37.6174782
OTT,20002001,8458981,Mike,Fountain,30,G,North York,CAN,43.7543311,-79.4491091
DET,20082009,8458982,Darren,McCarty,25,R,Burnaby,CAN,49.2433804,-122.972545
COL,20032004,8458983,Andrei,Nikolishin,11,C,Vorkuta,RUS,67.5035662,64.0627028
DAL,20072008,8458984,Mattias,Norstrom,4,D,Stockholm,SWE,59.3251172,18.0710935
DAL,20052006,8458986,Patrick,Traverse,27,D,Montréal,CAN,45.5031824,-73.5698065
BOS,20082009,8458988,Manny,Fernandez,35,G,Etobicoke,CAN,43.6435559,-79.5656326
CGY,20022003,8458990,Mathias,Johansson,20,C,Oskarshamn,SWE,57.2632811,16.4443478
MIN,20032004,8458991,Sergei,Zholtok,9,C,Riga,LAT,56.9493977,24.1051846
DAL,20052006,8458996,Jeremy,Stevenson,25,L,San Bernardino,USA,34.8253019,-116.0833144
DET,20092010,8459001,Kirk,Maltby,18,L,Guelph,CAN,43.5460516,-80.2493276
CBJ,20052006,8459002,Cale,Hulse,32,D,Edmonton,CAN,53.5462055,-113.491241
BUF,20102011,8459004,Craig,Rivet,52,D,North Bay,CAN,46.3092115,-79.4607617
PIT,20062007,8459008,Eric,Cairns,33,D,Oakville,CAN,43.447436,-79.666672
ANA,20052006,8459010,Aaron,Gavey,40,C,Sudbury,CAN,46.49272,-80.991211
CBJ,20002001,8459011,Jan,Caloun,43,R,Ústí nad Labem,CZE,50.6603327,14.0381357
TOR,20022003,8459014,Robert,Svehla,67,D,Martin,SVK,49.0724921,18.929193
WSH,20012002,8459016,Dean,Melanson,57,D,Antigonish,CAN,45.6213607,-61.9904928
DAL,20062007,8459019,Matthew,Barnaby,77,R,Ottawa,CAN,45.4208777,-75.6901106
WSH,20012002,8459021,Chris,Ferraro,26,C,Port Jefferson,USA,40.9465118,-73.0691257
DAL,20092010,8459024,Jere,Lehtinen,26,R,Espoo,FIN,60.2047672,24.6568435
DET,20032004,8459028,Marc,Lamothe,35,G,New Liskeard,CAN,47.508731,-79.6789029
BOS,20022003,8459033,Brantt,Myhres,55,R,Edmonton,CAN,53.5462055,-113.491241
PHI,20032004,8459035,Marcus,Ragnarsson,28,D,Ostervala,SWE,60.1809325,17.1780842
CHI,20022003,8459038,Sami,Helenius,4,D,Helsinki,FIN,60.1674881,24.9427473
EDM,20002001,8459045,Joaquin,Gage,31,G,Vancouver,CAN,49.2608724,-123.113952
CBJ,20122013,8459053,Adrian,Aucoin,33,D,Ottawa,CAN,45.4208777,-75.6901106
PHI,20002001,8459059,Michal,Sykora,23,D,Pardubice,CZE,50.0385812,15.7791356
STL,20092010,8459064,Derek,Armstrong,17,C,Ottawa,CAN,45.4208777,-75.6901106
NYI,20052006,8459065,Joel,Bouchard,4,D,Montréal,CAN,45.5031824,-73.5698065
EDM,20022003,8459069,Jiri,Dopita,33,C,Sumperk,CZE,49.9655521,16.9705651
EDM,20052006,8459071,Rem,Murray,22,L,Stratford,CAN,43.3700899,-80.9818016
PIT,20002001,8459074,Daniel,Trebil,36,D,Edina,USA,44.8897027,-93.3501222
NYR,20032004,8459078,Jason,MacDonald,43,R,Charlottetown,CAN,46.234953,-63.132935
LAK,20052006,8459089,Ken,Belanger,77,L,Sault Ste. Marie,CAN,46.5126554,-84.3330301
PHI,20092010,8459094,Ian,Laperriere,14,R,Montréal,CAN,45.5031824,-73.5698065
PIT,20052006,8459109,Ryan,Vandenbussche,37,R,Simcoe,CAN,44.5014007,-79.7038708
MTL,20002001,8459114,Juha,Lind,47,L,Helsinki,FIN,60.1674881,24.9427473
CAR,20092010,8459122,Stephane,Yelle,18,C,Ottawa,CAN,45.4208777,-75.6901106
CHI,20032004,8459132,Steve,Passmore,29,G,Thunder Bay,CAN,48.406414,-89.259796
CHI,20132014,8459140,Nikolai,Khabibulin,39,G,Sverdlovsk,RUS,56.839104,60.60825
NYI,20012002,8459141,Marko,Tuomainen,46,R,Kuopio,FIN,62.8924601,27.6781839
NYI,20032004,8459144,Mattias,Timander,3,D,Solleftea,SWE,63.383333,16.916667
FLA,20022003,8459146,Jeff,Toms,29,C,Swift Current,CAN,50.2849138,-107.7984496
MIN,20002001,8459147,Brian,Bonin,32,C,St. Paul,USA,44.9497487,-93.0931028
CAR,20062007,8459156,Anson,Carter,77,R,Toronto,CAN,43.6534817,-79.3839347
TOR,20022003,8459158,Jonas,Hoglund,14,R,Hammaro,SWE,59.316667,13.55
ATL,20022003,8459159,Chris,Herperger,7,L,Esterhazy,CAN,50.6536237,-102.0763357
CAR,20022003,8459161,Steven,Halko,28,D,Etobicoke,CAN,43.6435559,-79.5656326
DAL,20002001,8459173,Mark,Wotton,34,D,Minnetonka,USA,44.9405086,-93.4638936
NJD,20052006,8459174,Dan,Mcgillis,2,D,Hawkesbury,CAN,45.610281,-74.6055611
BOS,20062007,8459181,Nathan,Dempsey,21,D,Spruce Grove,CAN,53.545204,-113.903503
NJD,20052006,8459223,Pascal,Rheaume,22,C,Quebec City,CAN,46.8137431,-71.2084061
CBJ,20022003,8459239,Jean-Francois,Labbe,35,G,Sherbrooke,CAN,45.403271,-71.889038
NYR,20092010,8459246,Donald,Brashear,87,L,Bedford,USA,40.0271453,-78.5237447
CBJ,20022003,8459249,Darren,Van Impe,27,D,Saskatoon,CAN,52.131802,-106.660767
CBJ,20032004,8459252,Fred,Brathwaite,40,G,Ottawa,CAN,45.4164666,-75.6517255
NYI,20022003,8459262,Brandon,Smith,6,D,Hazelton,CAN,55.2553671,-127.670882
ATL,20062007,8459284,Steve,Rucchin,20,C,Thunder Bay,CAN,48.406414,-89.259796
PIT,20032004,8459289,Martin,Brochu,50,G,Anjou,CAN,45.6048982,-73.5466723
CHI,20002001,8459306,Robbie,Tallas,32,G,Edmonton,CAN,53.5462055,-113.491241
CAR,20092010,8459308,Manny,Legace,34,G,Toronto,CAN,43.6534817,-79.3839347
WSH,20032004,8459328,Melvin,Angelstad,69,L,Saskatoon,CAN,52.131802,-106.660767
TBL,20022003,8459357,Kevin,Hodson,30,G,Winnipeg,CAN,49.8955367,-97.1384584
NJD,20052006,8459391,Darren,Langdon,17,L,Deer Lake,CAN,49.1830366,-57.4320002
WSH,20082009,8459406,Bryan,Helmer,43,D,Sault Ste. Marie,CAN,46.5126554,-84.3330301
DAL,20022003,8459412,Jim,Montgomery,32,C,Montréal,CAN,45.5031824,-73.5698065
ATL,20002001,8459414,Dean,Sylvester,11,R,Hanson,USA,43.6615541,-97.7945361
MIN,20052006,8459423,Alexandre,Daigle,9,R,Montréal,CAN,45.5031824,-73.5698065
PHI,20112012,8459424,Chris,Pronger,20,D,Dryden,CAN,49.785698,-92.835846
CBJ,20082009,8459425,Chris,Gratton,77,C,Brantford,CAN,43.1408157,-80.2631733
STL,20092010,8459426,Paul,Kariya,9,L,Vancouver,CAN,49.2608724,-123.113952
BUF,20102011,8459427,Rob,Niedermayer,20,C,Cassiar,CAN,59.2883894,-129.850182
WSH,20082009,8459428,Viktor,Kozlov,25,C,Togliatti,RUS,53.5149884,49.4073316
STL,20112012,8459429,Jason,Arnott,44,C,Collingwood,CAN,44.5027226,-80.2172379
MTL,20052006,8459430,Niklas,Sundstrom,37,R,Ornskoldsvik,SWE,63.2888613,18.7160209
EDM,20052006,8459431,Todd,Harvey,13,R,Hamilton,CAN,43.2560802,-79.8728583
BUF,20072008,8459432,Jocelyn,Thibault,35,G,Montréal,CAN,45.5031824,-73.5698065
NYI,20092010,8459433,Brendan,Witt,32,D,Humboldt,CAN,52.202009,-105.1230368
NYI,20032004,8459434,Kenny,Jonsson,3,D,Ängelholm,SWE,56.2429224,12.8619375
NSH,20022003,8459435,Denis,Pederson,16,C,Prince Albert,CAN,53.201097,-105.748901
LAK,20022003,8459436,Adam,Deadmarsh,28,R,Trail,CAN,49.0945296,-117.7097659
VAN,20022003,8459437,Mats,Lindgren,25,C,Skelleftea,SWE,64.7520185,20.959339
TOR,20052006,8459439,Jason,Allison,41,C,North York,CAN,43.7543311,-79.4491091
DAL,20082009,8459441,Landon,Wilson,22,R,St. Louis,USA,38.6280278,-90.1910154
ANA,20132014,8459442,Saku,Koivu,11,C,Turku,FIN,60.4517531,22.2670522
NYR,20092010,8459443,Anders,Eriksson,25,D,Bollnas,SWE,61.3513005,16.3972013
DET,20132014,8459444,Todd,Bertuzzi,44,R,Sudbury,CAN,46.49272,-80.991211
CHI,20072008,8459446,Kevyn,Adams,17,C,Washington,USA,38.8950368,-77.0365427
NYR,20022003,8459448,Mike,Wilson,22,D,Brampton,CAN,43.685832,-79.7599366
CBJ,20012002,8459449,Radim,Bicanek,32,D,Uherské Hradiste,CZE,49.0681018,17.4663899
OTT,20092010,8459450,Shean,Donovan,10,R,Timmins,CAN,48.477473,-81.330414
VAN,20022003,8459451,Tyler,Moss,30,G,Ottawa,CAN,45.4164666,-75.6517255
BOS,20122013,8459454,Jay,Pandolfo,29,L,Winchester,USA,39.1852184,-78.1652404
CBJ,20072008,8459455,David,Vyborny,9,R,Jihlava,CZE,49.396064,15.5903065
STL,20122013,8459457,Jamie,Langenbrunner,15,R,Cloquet,USA,46.7217279,-92.4613669
MTL,20062007,8459458,Janne,Niinimaa,6,D,Raahe,FIN,64.6795905,24.4709593
CGY,20112012,8459461,Brendan,Morrison,8,C,Pitt Meadows,CAN,49.2207623,-122.690153
FLA,20102011,8459462,Bryan,McCabe,24,D,St. Catharines,CAN,43.1579812,-79.2441003
NJD,20082009,8459463,Kevin,Weekes,1,G,Toronto,CAN,43.6534817,-79.3839347
FLA,20052006,8459466,Jamie,Allison,33,D,Lindsay,CAN,44.3551266,-78.7369939
PHI,20072008,8459469,Rory,Fitzpatrick,8,D,Rochester,USA,43.157285,-77.615214
NYI,20032004,8459472,Eric,Manlow,20,C,Belleville,CAN,44.2436328,-77.3607597
BUF,20032004,8459474,Domenic,Pittis,38,C,Calgary,CAN,51.0456064,-114.057541
ANA,20032004,8459478,Chris,Armstrong,41,D,Regina,CAN,50.4479733,-104.6158764
FLA,20082009,8459479,Ville,Peltonen,18,L,Vantaa,FIN,60.2933337,25.0407809
TBL,20002001,8459482,Maxim,Galanov,41,D,Krasnoyarsk,RUS,56.0091173,92.872586
NYI,20012002,8459483,Dave,Roche,51,L,Lindsay,CAN,44.3551266,-78.7369939
STL,20062007,8459484,Jamie,Rivers,48,D,Ottawa,CAN,45.4208777,-75.6901106
NJD,20052006,8459486,Krzysztof,Oliwa,19,L,Tychy,POL,50.114397,18.9965933
CHI,20012002,8459487,Vladimir,Chebaturkin,45,D,Tyumenostal,RUS,60.0,100.0
PIT,20032004,8459490,Patrick,Boileau,5,D,Montréal,CAN,45.5031824,-73.5698065
CBJ,20122013,8459492,Vinny,Prospal,22,L,České Budějovice,CZE,48.9747357,14.474285
TBL,20082009,8459493,Marek,Malik,22,D,Ostrava,CZE,49.8349139,18.2820084
MIN,20012002,8459494,Sebastien,Bordeleau,71,C,Vancouver,CAN,49.2608724,-123.113952
PHI,20002001,8459499,Steve,Washburn,36,C,Ottawa,CAN,45.4208777,-75.6901106
CHI,20122013,8459514,Jamal,Mayers,22,R,Toronto,CAN,43.6534817,-79.3839347
CHI,20052006,8459515,Eric,Daze,55,R,Montréal,CAN,45.5031824,-73.5698065
TOR,20012002,8459519,Bob,Wren,33,L,Preston,CAN,43.3940076,-80.3555103
LAK,20062007,8459521,Marty,Murray,26,C,Lyleton,CAN,49.0580894,-101.1774984
SJS,20022003,8459522,John,Jakopin,4,D,Toronto,CAN,43.6534817,-79.3839347
MIN,20022003,8459523,Dieter,Kochan,35,G,Saskatoon,CAN,52.131802,-106.660767
NYI,20072008,8459527,Shawn,Bates,17,C,Medford,USA,42.4184296,-71.1061639
BOS,20092010,8459534,Miroslav,Satan,81,R,Topolcany,SVK,48.5594345,18.1754394
BUF,20072008,8459538,Nolan,Pratt,4,D,Fort McMurray,CAN,56.7291997,-111.3885221
COL,20032004,8459541,Tommy,Salo,35,G,Surahammar,SWE,59.75,16.15
LAK,20002001,8459543,Tomas,Vlasak,17,C,Prague,CZE,50.0596288,14.4464593
BOS,20012002,8459545,John,Emmons,23,C,San Jose,USA,37.3361663,-121.890591
CAR,20092010,8459547,Scott,Walker,24,R,Cambridge,CAN,43.3600536,-80.3123023
ATL,20012002,8459549,Norm,Maracle,34,G,Belleville,CAN,44.2436328,-77.3607597
DET,20032004,8459550,Anders,Myrvold,22,D,Lorenskog,NOR,59.8970034,10.9669148
BOS,20012002,8459553,Chris,Kelleher,48,D,Cambridge,USA,42.3656347,-71.1040018
ANA,20002001,8459557,Antti,Aalto,26,C,Lappeenranta,FIN,61.0583713,28.1862742
PIT,20072008,8459558,Alain,Nasreddine,32,D,Montréal,CAN,45.5031824,-73.5698065
CGY,20022003,8459559,Rick,Mrozik,51,D,Duluth,USA,46.7729322,-92.1251218
ATL,20022003,8459562,Per,Svartvadet,39,C,Ornskoldsvik,SWE,63.2888613,18.7160209
ANA,20002001,8459563,Mike,Crowley,25,D,Bloomington,USA,39.1670396,-86.5342881
COL,20022003,8459566,Steve,Brule,45,C,Montréal,CAN,45.5031824,-73.5698065
BOS,20032004,8459568,Michal,Grosek,22,L,Vyskov,CZE,49.2778194,16.9994446
LAK,20012002,8459569,Jere,Karalahti,8,D,Helsinki,FIN,60.1674881,24.9427473
PHX,20022003,8459570,Frank,Banham,34,R,Calahoo,CAN,53.7084868,-113.9589008
TBL,20072008,8459571,Andreas,Karlsson,24,C,Ludvika,SWE,60.2,14.833333
COL,20092010,8459574,Darcy,Tucker,16,R,Castor,CAN,52.216667,-111.9
MIN,20002001,8459576,Christian,Matte,26,R,Hull,CAN,45.4405842,-75.7326823
BUF,20102011,8459579,Patrick,Lalime,40,G,St. Bonaventure,CAN,45.964754,-72.68383
ANA,20102011,8459587,Todd,Marchant,22,C,Buffalo,USA,42.8867166,-78.8783922
CHI,20112012,8459596,Andrew,Brunette,15,L,Sudbury,CAN,46.49272,-80.991211
CBJ,20032004,8459602,David,Ling,40,R,Halifax,CAN,44.648618,-63.5859487
CBJ,20002001,8459605,Sean,Selmser,36,L,Calgary,CAN,51.0456064,-114.057541
COL,20052006,8459614,Paul,Healey,37,R,Edmonton,CAN,53.5462055,-113.491241
NYI,20062007,8459615,Eric,Boguniecki,33,C,New Haven,USA,41.3082138,-72.9250518
NYI,20022003,8459624,Alan,Letang,32,D,Renfrew,CAN,45.7300564,-77.2793698
PHI,20132014,8459628,Hal,Gill,75,D,Concord,USA,43.207178,-71.537476
DET,20062007,8459636,Brad,Norton,17,D,Cambridge,USA,42.3656347,-71.1040018
BUF,20102011,8459640,Mike,Grier,25,R,Detroit,USA,42.3315509,-83.0466403
LAK,20032004,8459645,Martin,Strbak,6,D,Presov,SVK,49.0000074,21.2392122
VAN,20092010,8459648,Pavol,Demitra,38,R,Dubnica nad Váhom,SVK,48.9574049,18.1662967
COL,20002001,8459654,Joel,Prpic,63,C,Sudbury,CAN,46.49272,-80.991211
CHI,20142015,8459670,Kimmo,Timonen,44,D,Kuopio,FIN,62.8924601,27.6781839
ANA,20012002,8459672,German,Titov,13,L,Moscow,RUS,55.625578,37.6063916
NYR,20002001,8459674,Bert,Robertsson,21,D,Sodertalje,SWE,59.1964289,17.6271663
STL,20122013,8459687,Scott,Nichol,12,C,Edmonton,CAN,53.5462055,-113.491241
PIT,20022003,8459700,Hans,Jonsson,8,D,Jarved,SWE,63.2730921,18.7647544
CBJ,20002001,8459889,Mike,Maneluk,15,R,Winnipeg,CAN,49.8955367,-97.1384584
CBJ,20002001,8459993,William,Bowler,40,C,Toronto,CAN,43.6534817,-79.3839347
COL,20032004,8459996,Dennis,Bonvie,37,R,Antigonish,CAN,45.6213607,-61.9904928
CAR,20002001,8460007,Michael,Rucinski,18,D,Trenton,USA,40.2203074,-74.7659
FLA,20032004,8460012,Eric,Messier,29,L,Drummondville,CAN,45.8864303,-72.5018764
MTL,20002001,8460014,Eric,Bertrand,83,L,St-Ephrem,CAN,46.059891,-70.953827
MIN,20022003,8460015,Sylvain,Blouin,26,L,Montréal,CAN,45.5031824,-73.5698065
OTT,20022003,8460044,Brad,Smyth,38,R,Ottawa,CAN,45.4164666,-75.6517255
MIN,20052006,8460051,Scott,Ferguson,23,D,Camrose,CAN,53.013131,-112.840576
BOS,20002001,8460054,Marquis,Mathieu,61,C,Hartford,USA,41.764582,-72.6908547
DET,20022003,8460061,Stacy,Roest,23,C,Calgary,CAN,51.0456064,-114.057541
NSH,20022003,8460087,Pascal,Trepanier,6,D,Gaspe,CAN,48.6146774,-66.0665726
NSH,20082009,8460105,Radek,Bonk,14,C,Krnov,CZE,50.089894,17.7040842
BUF,20002001,8460239,Vladimir,Tsyplakov,29,L,Moscow,RUS,55.625578,37.6063916
NSH,20082009,8460254,Greg,De Vries,7,D,Sundridge,CAN,45.7710789,-79.3957685
NJD,20112012,8460465,Petr,Sykora,15,R,Plzen,CZE,49.7477415,13.3775249
NJD,20022003,8460482,Stephen,Guolla,8,C,Toronto,CAN,43.6534817,-79.3839347
OTT,20052006,8460484,Steve,Martins,36,C,Gatineau,CAN,45.4277659,-75.710976
